7884|[1.51392588e+06 3.32518482e+02 7.10267583e+05]|[2.02109283e+11 2.49492981e+05 2.02283090e+11]|9505.000100000001
8176|[1.51688372e+06 3.27346316e+02 7.07314915e+05]|[1.99883203e+11 2.42604395e+05 2.00053181e+11]|9857.000100000001
8468|[1.51906827e+06 3.24406660e+02 7.05133299e+05]|[1.99211555e+11 2.36991449e+05 1.99379597e+11]|10209.000100000001
8760|[1.51966602e+06 3.21327362e+02 7.04538631e+05]|[1.98971726e+11 2.31512698e+05 1.99137983e+11]|10561.000100000001
9052|[1.52221377e+06 3.16779058e+02 7.01995428e+05]|[1.97423739e+11 2.26162975e+05 1.97586423e+11]|10913.000100000001
9344|[1.52353112e+06 3.13254778e+02 7.00681608e+05]|[1.96400767e+11 2.21269343e+05 1.96561324e+11]|11265.000100000001
9636|[1.52551979e+06 3.10347589e+02 6.98695847e+05]|[1.95047028e+11 2.16678602e+05 1.95205237e+11]|11617.000100000001
9928|[1.52692053e+06 3.05959241e+02 6.97299489e+05]|[1.93892191e+11 2.11727066e+05 1.94047825e+11]|11969.000100000001
10220|[1.52945567e+06 3.01392161e+02 6.94768925e+05]|[1.92569800e+11 2.07470504e+05 1.92721923e+11]|12321.000100000001
10512|[1.53210638e+06 2.98831032e+02 6.92120774e+05]|[1.91587994e+11 2.03226193e+05 1.91738137e+11]|12673.000100000001
10804|[1.53406101e+06 2.95215604e+02 6.90169761e+05]|[1.90479879e+11 1.98875723e+05 1.90627632e+11]|13025.000100000001
11096|[1.53569039e+06 2.91512366e+02 6.88544079e+05]|[1.89604886e+11 1.94801906e+05 1.89750466e+11]|13377.000100000001
11388|[1.53934608e+06 2.89027183e+02 6.84890878e+05]|[1.88479157e+11 1.91006765e+05 1.88621935e+11]|13729.000100000001
11680|[1.54045202e+06 2.86006655e+02 6.83787957e+05]|[1.87594106e+11 1.87327872e+05 1.87735144e+11]|14081.000100000001
11972|[1.54175489e+06 2.82437300e+02 6.82488657e+05]|[1.86361479e+11 1.83927478e+05 1.86500228e+11]|14433.000100000001
12264|[1.54415184e+06 2.79460871e+02 6.80094682e+05]|[1.85196002e+11 1.80434886e+05 1.85332330e+11]|14785.000100000001
12556|[1.54614466e+06 2.75823829e+02 6.78105497e+05]|[1.83876944e+11 1.77058274e+05 1.84010809e+11]|15137.000100000001
12848|[1.54770094e+06 2.72596678e+02 6.76552450e+05]|[1.82841757e+11 1.73854931e+05 1.82973613e+11]|15489.000100000001
13140|[1.55026728e+06 2.68978421e+02 6.73989723e+05]|[1.81481131e+11 1.70703582e+05 1.81610020e+11]|15841.000100000001
13432|[1.55196638e+06 2.66143196e+02 6.72293467e+05]|[1.80510075e+11 1.67714456e+05 1.80637087e+11]|16193.000100000001
13724|[1.55394312e+06 2.63406205e+02 6.70319464e+05]|[1.79642019e+11 1.64833359e+05 1.79766928e+11]|16545.0001
14016|[1.55631605e+06 2.60478043e+02 6.67949455e+05]|[1.78444222e+11 1.62033517e+05 1.78566773e+11]|16897.0001
14308|[1.55839627e+06 2.57266966e+02 6.65872452e+05]|[1.77468700e+11 1.59451857e+05 1.77589071e+11]|17249.0001
14600|[1.56036784e+06 2.54218946e+02 6.63903927e+05]|[1.76382224e+11 1.56921354e+05 1.76500485e+11]|17601.0001
14892|[1.56310818e+06 2.51935174e+02 6.61165873e+05]|[1.75495099e+11 1.54396896e+05 1.75611346e+11]|17953.0001
15184|[1.56463460e+06 2.48498010e+02 6.59642889e+05]|[1.74280920e+11 1.52106373e+05 1.74394995e+11]|18305.0001
15476|[1.56770067e+06 2.46340075e+02 6.56578975e+05]|[1.73386199e+11 1.49685792e+05 1.73498198e+11]|18657.0001
15768|[1.56936375e+06 2.43498659e+02 6.54918744e+05]|[1.72239769e+11 1.47512802e+05 1.72349993e+11]|19009.0001
16060|[1.57121919e+06 2.40811172e+02 6.53065986e+05]|[1.71484504e+11 1.45347114e+05 1.71592945e+11]|19361.0001
16352|[1.57292200e+06 2.38424897e+02 6.51365565e+05]|[1.70353083e+11 1.43240805e+05 1.70459921e+11]|19713.0001
16644|[1.57472867e+06 2.36072612e+02 6.49561247e+05]|[1.69327927e+11 1.41162139e+05 1.69433091e+11]|20065.0001
16936|[1.57633496e+06 2.33347302e+02 6.47957677e+05]|[1.68232323e+11 1.39216426e+05 1.68335749e+11]|20417.0001
17228|[1.57826344e+06 2.30975920e+02 6.46031573e+05]|[1.67094318e+11 1.37293967e+05 1.67196053e+11]|20769.0001
17520|[1.58010213e+06 2.28713512e+02 6.44195151e+05]|[1.66048448e+11 1.35406179e+05 1.66148610e+11]|21121.0001
17812|[1.58189341e+06 2.26690197e+02 6.42405889e+05]|[1.65039200e+11 1.33563736e+05 1.65137807e+11]|21473.0001
18104|[1.58333939e+06 2.24163684e+02 6.40962437e+05]|[1.64138821e+11 1.31865945e+05 1.64235922e+11]|21825.0001
18396|[1.58536803e+06 2.22191937e+02 6.38935765e+05]|[1.63232999e+11 1.30136176e+05 1.63328604e+11]|22177.0001
18688|[1.58740349e+06 2.20191006e+02 6.36902314e+05]|[1.62353477e+11 1.28433392e+05 1.62447538e+11]|22529.0001
18980|[1.58857758e+06 2.18165917e+02 6.35730240e+05]|[1.61369887e+11 1.26806550e+05 1.61462684e+11]|22881.0001
19272|[1.58986935e+06 2.15932078e+02 6.34440705e+05]|[1.60712335e+11 1.25302759e+05 1.60803811e+11]|23233.0001
19564|[1.59151673e+06 2.13822166e+02 6.32795436e+05]|[1.59737617e+11 1.23778178e+05 1.59827672e+11]|23585.0001
19856|[1.59281624e+06 2.11756334e+02 6.31497995e+05]|[1.58959327e+11 1.22288535e+05 1.59048082e+11]|23937.0001
20148|[1.59504293e+06 2.09978291e+02 6.29273085e+05]|[1.58157553e+11 1.20794084e+05 1.58244881e+11]|24289.0001
20440|[1.59727058e+06 2.08266037e+02 6.27047142e+05]|[1.57352834e+11 1.19323890e+05 1.57438757e+11]|24641.0001
20732|[1.59905441e+06 2.06398497e+02 6.25265181e+05]|[1.56483275e+11 1.17921710e+05 1.56567810e+11]|24993.0001
21024|[1.60033951e+06 2.04709314e+02 6.23981771e+05]|[1.55616002e+11 1.16532177e+05 1.55699403e+11]|25345.0001
21316|[1.60169254e+06 2.02759329e+02 6.22630691e+05]|[1.54792483e+11 1.15237424e+05 1.54874669e+11]|25697.0001
21608|[1.60359355e+06 2.01120818e+02 6.20731316e+05]|[1.53934440e+11 1.13919558e+05 1.54015373e+11]|26049.0001
21900|[1.60525440e+06 1.99519130e+02 6.19072075e+05]|[1.53085020e+11 1.12632308e+05 1.53164773e+11]|26401.0001
22192|[1.60709067e+06 1.97844991e+02 6.17237472e+05]|[1.52235477e+11 1.11384662e+05 1.52313936e+11]|26753.0001
22484|[1.60860046e+06 1.96233131e+02 6.15729297e+05]|[1.51474502e+11 1.10163813e+05 1.51551862e+11]|27105.0001
22776|[1.61024808e+06 1.94926434e+02 6.14082987e+05]|[1.50590950e+11 1.08944340e+05 1.50667247e+11]|27457.0001
23068|[1.61202532e+06 1.93515812e+02 6.12307157e+05]|[1.49763141e+11 1.07783520e+05 1.49838330e+11]|27809.0001
23360|[1.61356007e+06 1.92130188e+02 6.10773789e+05]|[1.48949019e+11 1.06622422e+05 1.49023152e+11]|28161.0001
23652|[1.61523433e+06 1.90881034e+02 6.09100779e+05]|[1.48165819e+11 1.05475043e+05 1.48238936e+11]|28513.0001
23944|[1.61683619e+06 1.89487421e+02 6.07500314e+05]|[1.47505943e+11 1.04380587e+05 1.47578093e+11]|28865.0001
24236|[1.61830129e+06 1.88061523e+02 6.06036638e+05]|[1.46735827e+11 1.03307640e+05 1.46806931e+11]|29217.0001
24528|[1.62017865e+06 1.86789594e+02 6.04160551e+05]|[1.45990969e+11 1.02237124e+05 1.46061030e+11]|29569.0001
24820|[1.62136690e+06 1.85471890e+02 6.02973622e+05]|[1.45172739e+11 1.01210736e+05 1.45241925e+11]|29921.0001
25112|[1.62293433e+06 1.84135106e+02 6.01407523e+05]|[1.44413171e+11 1.00199982e+05 1.44481345e+11]|30273.0001
25404|[1.62454891e+06 1.82890692e+02 5.99794195e+05]|[1.43701666e+11 9.92183469e+04 1.43768932e+11]|30625.0001
25696|[1.62616502e+06 1.81619013e+02 5.98179355e+05]|[1.43043084e+11 9.82562026e+04 1.43109405e+11]|30977.0001
25988|[1.62789823e+06 1.80428627e+02 5.96447338e+05]|[1.42356837e+11 9.73016179e+04 1.42422225e+11]|31329.0001
26280|[1.62975464e+06 1.79329789e+02 5.94592021e+05]|[1.41720459e+11 9.63465034e+04 1.41784874e+11]|31681.0001
26572|[1.63128881e+06 1.78226086e+02 5.93058954e+05]|[1.41045750e+11 9.54157999e+04 1.41109304e+11]|32033.0001
26864|[1.63329739e+06 1.77233384e+02 5.91051366e+05]|[1.40326316e+11 9.44831187e+04 1.40388894e+11]|32385.0001
27156|[1.63526935e+06 1.76134446e+02 5.89080508e+05]|[1.39648226e+11 9.35914681e+04 1.39709826e+11]|32737.0001
27448|[1.63674182e+06 1.74954220e+02 5.87609222e+05]|[1.39015613e+11 9.27374618e+04 1.39076370e+11]|33089.000100000005
27740|[1.63844170e+06 1.73994216e+02 5.85910296e+05]|[1.38368449e+11 9.18671114e+04 1.38428382e+11]|33441.000100000005
28032|[1.64012717e+06 1.73005602e+02 5.84225816e+05]|[1.37775197e+11 9.10235375e+04 1.37834325e+11]|33793.000100000005
28324|[1.64169222e+06 1.72052751e+02 5.82661722e+05]|[1.37127757e+11 9.01891054e+04 1.37186094e+11]|34145.000100000005
28616|[1.64333638e+06 1.71073815e+02 5.81018539e+05]|[1.36509203e+11 8.93776279e+04 1.36566758e+11]|34497.000100000005
28908|[1.64533473e+06 1.70155860e+02 5.79021111e+05]|[1.35925527e+11 8.85737105e+04 1.35982178e+11]|34849.000100000005
29200|[1.64704031e+06 1.69112065e+02 5.77316570e+05]|[1.35285310e+11 8.78034377e+04 1.35341117e+11]|35201.000100000005
29492|[1.64871434e+06 1.68285265e+02 5.75643367e+05]|[1.34714483e+11 8.70212801e+04 1.34769550e+11]|35553.000100000005
29784|[1.65013457e+06 1.67327418e+02 5.74224093e+05]|[1.34132014e+11 8.62747121e+04 1.34186351e+11]|35905.000100000005
30076|[1.65175341e+06 1.66446968e+02 5.72606136e+05]|[1.33590807e+11 8.55285336e+04 1.33644419e+11]|36257.000100000005
30368|[1.65348957e+06 1.65650507e+02 5.70870770e+05]|[1.33027368e+11 8.47852387e+04 1.33080267e+11]|36609.000100000005
30660|[1.65495194e+06 1.64770267e+02 5.69409284e+05]|[1.32469413e+11 8.40710863e+04 1.32521637e+11]|36961.000100000005
30952|[1.65684365e+06 1.64019544e+02 5.67518320e+05]|[1.31935967e+11 8.33471186e+04 1.31987444e+11]|37313.000100000005
31244|[1.65881614e+06 1.63155255e+02 5.65546694e+05]|[1.31463285e+11 8.26557624e+04 1.31513947e+11]|37665.000100000005
31536|[1.66066607e+06 1.62364319e+02 5.63697561e+05]|[1.30937139e+11 8.19682682e+04 1.30987041e+11]|38017.000100000005
31828|[1.66240808e+06 1.61558839e+02 5.61956357e+05]|[1.30443505e+11 8.12950708e+04 1.30492692e+11]|38369.000100000005
32120|[1.66412815e+06 1.60858541e+02 5.60236987e+05]|[1.29935670e+11 8.06207491e+04 1.29984188e+11]|38721.000100000005
32412|[1.66586576e+06 1.60133671e+02 5.58500105e+05]|[1.29451972e+11 7.99578513e+04 1.29499821e+11]|39073.000100000005
32704|[1.66758885e+06 1.59404036e+02 5.56777737e+05]|[1.28965484e+11 7.93127794e+04 1.29012688e+11]|39425.000100000005
32996|[1.66932918e+06 1.58631460e+02 5.55038187e+05]|[1.28497108e+11 7.86859231e+04 1.28543645e+11]|39777.000100000005
33288|[1.67106317e+06 1.57947947e+02 5.53304877e+05]|[1.28086697e+11 7.80580132e+04 1.28132598e+11]|40129.000100000005
33580|[1.67283483e+06 1.57352855e+02 5.51533814e+05]|[1.27629022e+11 7.74302203e+04 1.27674309e+11]|40481.000100000005
33872|[1.67456636e+06 1.56749676e+02 5.49802888e+05]|[1.27173519e+11 7.68156220e+04 1.27218216e+11]|40833.000100000005
34164|[1.67603091e+06 1.56130447e+02 5.48338955e+05]|[1.26661523e+11 7.62163757e+04 1.26705663e+11]|41185.000100000005
34456|[1.67801189e+06 1.55486519e+02 5.46358617e+05]|[1.26307524e+11 7.56290192e+04 1.26351009e+11]|41537.000100000005
34748|[1.68004024e+06 1.54814845e+02 5.44330935e+05]|[1.25998662e+11 7.50531376e+04 1.26041492e+11]|41889.000100000005
35040|[1.68189274e+06 1.54183366e+02 5.42479071e+05]|[1.25608586e+11 7.44836103e+04 1.25650819e+11]|42241.000100000005
35332|[1.68356377e+06 1.53558923e+02 5.40808662e+05]|[1.25179595e+11 7.39219236e+04 1.25221257e+11]|42593.000100000005
35624|[1.68525612e+06 1.52996758e+02 5.39116879e+05]|[1.24746075e+11 7.33691463e+04 1.24787176e+11]|42945.000100000005
35916|[1.68700844e+06 1.52454440e+02 5.37365103e+05]|[1.24338239e+11 7.28201028e+04 1.24378802e+11]|43297.000100000005
36208|[1.68898116e+06 1.51853902e+02 5.35392980e+05]|[1.24021355e+11 7.22867560e+04 1.24061326e+11]|43649.000100000005
36500|[1.69058610e+06 1.51294262e+02 5.33788601e+05]|[1.23606944e+11 7.17545457e+04 1.23646388e+11]|44001.000100000005
36792|[1.69234348e+06 1.50870476e+02 5.32031644e+05]|[1.23241167e+11 7.12326188e+04 1.23280113e+11]|44353.000100000005
37084|[1.69413356e+06 1.50323802e+02 5.30242116e+05]|[1.22904049e+11 7.07160538e+04 1.22942452e+11]|44705.000100000005
37376|[1.69587692e+06 1.49779696e+02 5.28499296e+05]|[1.22521960e+11 7.02080282e+04 1.22559835e+11]|45057.000100000005
37668|[1.69762858e+06 1.49281927e+02 5.26748130e+05]|[1.22193852e+11 6.97022034e+04 1.22231221e+11]|45409.000100000005
37960|[1.69945919e+06 1.48709346e+02 5.24918092e+05]|[1.21858208e+11 6.92134501e+04 1.21895033e+11]|45761.000100000005
38252|[1.70123888e+06 1.48235474e+02 5.23138880e+05]|[1.21513727e+11 6.87236013e+04 1.21550051e+11]|46113.000100000005
38544|[1.70298973e+06 1.47663495e+02 5.21388602e+05]|[1.21181981e+11 6.82499731e+04 1.21217778e+11]|46465.000100000005
38836|[1.70467437e+06 1.47187224e+02 5.19704442e+05]|[1.20841688e+11 6.77776960e+04 1.20876996e+11]|46817.000100000005
39128|[1.70636204e+06 1.46703665e+02 5.18017251e+05]|[1.20508424e+11 6.73104439e+04 1.20543270e+11]|47169.000100000005
39420|[1.70809949e+06 1.46265993e+02 5.16280235e+05]|[1.20208824e+11 6.68446594e+04 1.20243209e+11]|47521.000100000005
39712|[1.71000633e+06 1.45766323e+02 5.14373902e+05]|[1.19989992e+11 6.63938287e+04 1.20023869e+11]|47873.000100000005
40004|[1.71176630e+06 1.45357827e+02 5.12614334e+05]|[1.19710802e+11 6.59407986e+04 1.19744228e+11]|48225.000100000005
40296|[1.71338311e+06 1.44903652e+02 5.10997986e+05]|[1.19366938e+11 6.54988139e+04 1.19399924e+11]|48577.000100000005
40588|[1.71509714e+06 1.44519465e+02 5.09284341e+05]|[1.19081558e+11 6.50616702e+04 1.19114107e+11]|48929.000100000005
40880|[1.71688868e+06 1.44162636e+02 5.07493150e+05]|[1.18832667e+11 6.46274469e+04 1.18864802e+11]|49281.000100000005
41172|[1.71849738e+06 1.43674950e+02 5.05884945e+05]|[1.18519249e+11 6.42118545e+04 1.18550943e+11]|49633.000100000005
41464|[1.72036050e+06 1.43207145e+02 5.04022290e+05]|[1.18308303e+11 6.37953193e+04 1.18339533e+11]|49985.000100000005
41756|[1.72206302e+06 1.42813117e+02 5.02320167e+05]|[1.18050372e+11 6.33816442e+04 1.18081193e+11]|50337.000100000005
42048|[1.72364585e+06 1.42379654e+02 5.00737766e+05]|[1.17754628e+11 6.29809468e+04 1.17785029e+11]|50689.000100000005
42340|[1.72537274e+06 1.41903145e+02 4.99011350e+05]|[1.17504757e+11 6.25821328e+04 1.17534721e+11]|51041.000100000005
42632|[1.72707531e+06 1.41464283e+02 4.97309225e+05]|[1.17239493e+11 6.21854452e+04 1.17269030e+11]|51393.000100000005
42924|[1.72872446e+06 1.40896940e+02 4.95660635e+05]|[1.16977197e+11 6.18128734e+04 1.17006270e+11]|51745.000100000005
43216|[1.73047184e+06 1.40431865e+02 4.93913724e+05]|[1.16745530e+11 6.14321425e+04 1.16774182e+11]|52097.000100000005
43508|[1.73213756e+06 1.39972070e+02 4.92248468e+05]|[1.16511230e+11 6.10562896e+04 1.16539463e+11]|52449.000100000005
43800|[1.73372928e+06 1.39495567e+02 4.90657216e+05]|[1.16253606e+11 6.06863133e+04 1.16281435e+11]|52801.000100000005
44092|[1.73547429e+06 1.39089505e+02 4.88912620e+05]|[1.16056971e+11 6.03176026e+04 1.16084400e+11]|53153.000100000005
44384|[1.73724998e+06 1.38569664e+02 4.87137442e+05]|[1.15870517e+11 5.99681278e+04 1.15897488e+11]|53505.000100000005
44676|[1.73879105e+06 1.38138904e+02 4.85596808e+05]|[1.15636951e+11 5.96105656e+04 1.15663563e+11]|53857.000100000005
44968|[1.74052284e+06 1.37692571e+02 4.83865463e+05]|[1.15437317e+11 5.92576023e+04 1.15463528e+11]|54209.000100000005
45260|[1.74215760e+06 1.37215627e+02 4.82231184e+05]|[1.15235956e+11 5.89180683e+04 1.15261762e+11]|54561.000100000005
45552|[1.74384289e+06 1.36811221e+02 4.80546290e+05]|[1.15045864e+11 5.85732377e+04 1.15071305e+11]|54913.000100000005
45844|[1.74542105e+06 1.36402858e+02 4.78968547e+05]|[1.14798622e+11 5.82296332e+04 1.14823699e+11]|55265.000100000005
46136|[1.74715939e+06 1.36044193e+02 4.77230559e+05]|[1.14632862e+11 5.78871548e+04 1.14657591e+11]|55617.000100000005
46428|[1.74882535e+06 1.35675240e+02 4.75564974e+05]|[1.14466176e+11 5.75489243e+04 1.14490545e+11]|55969.000100000005
46720|[1.75063619e+06 1.35249883e+02 4.73754555e+05]|[1.14352023e+11 5.72211382e+04 1.14376005e+11]|56321.000100000005
47012|[1.75238527e+06 1.34820387e+02 4.72005906e+05]|[1.14226616e+11 5.68981099e+04 1.14250208e+11]|56673.000100000005
47304|[1.75402883e+06 1.34406183e+02 4.70362755e+05]|[1.14054742e+11 5.65794171e+04 1.14077967e+11]|57025.000100000005
47596|[1.75562537e+06 1.34011683e+02 4.68766612e+05]|[1.13861068e+11 5.62662654e+04 1.13883947e+11]|57377.000100000005
47888|[1.75723352e+06 1.33667590e+02 4.67158812e+05]|[1.13684023e+11 5.59480410e+04 1.13706589e+11]|57729.000100000005
48180|[1.75896541e+06 1.33244314e+02 4.65427342e+05]|[1.13574104e+11 5.56415963e+04 1.13596296e+11]|58081.000100000005
48472|[1.76055362e+06 1.32821765e+02 4.63839554e+05]|[1.13392339e+11 5.53395989e+04 1.13414191e+11]|58433.000100000005
48764|[1.76217203e+06 1.32433952e+02 4.62221533e+05]|[1.13243991e+11 5.50358374e+04 1.13265499e+11]|58785.000100000005
49056|[1.76368888e+06 1.32060143e+02 4.60705055e+05]|[1.13063732e+11 5.47349325e+04 1.13084918e+11]|59137.000100000005
49348|[1.76541220e+06 1.31710081e+02 4.58982085e+05]|[1.12959184e+11 5.44348810e+04 1.12980048e+11]|59489.000100000005
49640|[1.76691814e+06 1.31354819e+02 4.57476500e+05]|[1.12775747e+11 5.41386034e+04 1.12796310e+11]|59841.000100000005
49932|[1.76851665e+06 1.30962273e+02 4.55878379e+05]|[1.12639251e+11 5.38512070e+04 1.12659488e+11]|60193.000100000005
50224|[1.76985639e+06 1.30586945e+02 4.54539015e+05]|[1.12438060e+11 5.35648068e+04 1.12458017e+11]|60545.000100000005
50516|[1.77157791e+06 1.30246467e+02 4.52817837e+05]|[1.12363969e+11 5.32781502e+04 1.12383608e+11]|60897.000100000005
50808|[1.77315143e+06 1.29892140e+02 4.51244674e+05]|[1.12232820e+11 5.29959841e+04 1.12252155e+11]|61249.000100000005
51100|[1.77462783e+06 1.29478221e+02 4.49768686e+05]|[1.12057597e+11 5.27257229e+04 1.12076614e+11]|61601.000100000005
51392|[1.77612442e+06 1.29118566e+02 4.48272458e+05]|[1.11890844e+11 5.24538704e+04 1.11909591e+11]|61953.000100000005
51684|[1.77764615e+06 1.28831217e+02 4.46751018e+05]|[1.11743561e+11 5.21742407e+04 1.11762056e+11]|62305.000100000005
51976|[1.77900832e+06 1.28512515e+02 4.45389164e+05]|[1.11534821e+11 5.19028543e+04 1.11553077e+11]|62657.000100000005
52268|[1.78052813e+06 1.28182325e+02 4.43869684e+05]|[1.11397078e+11 5.16342687e+04 1.11415062e+11]|63009.000100000005
52560|[1.78186951e+06 1.27855930e+02 4.42528634e+05]|[1.11200649e+11 5.13681110e+04 1.11218385e+11]|63361.000100000005
52852|[1.78325019e+06 1.27533355e+02 4.41148269e+05]|[1.11008024e+11 5.11051730e+04 1.11025505e+11]|63713.000100000005
53144|[1.78458165e+06 1.27215311e+02 4.39817128e+05]|[1.10806591e+11 5.08446681e+04 1.10823828e+11]|64065.000100000005
53436|[1.78580287e+06 1.26927140e+02 4.38596197e+05]|[1.10590460e+11 5.05835966e+04 1.10607477e+11]|64417.000100000005
53728|[1.78700187e+06 1.26651673e+02 4.37397472e+05]|[1.10361565e+11 5.03246088e+04 1.10378370e+11]|64769.000100000005
54020|[1.78841203e+06 1.26340499e+02 4.35987628e+05]|[1.10221726e+11 5.00723889e+04 1.10238284e+11]|65121.000100000005
54312|[1.78959097e+06 1.26071971e+02 4.34808951e+05]|[1.10010881e+11 4.98192539e+04 1.10027227e+11]|65473.000100000005
54604|[1.79090001e+06 1.25792811e+02 4.33500195e+05]|[1.09835203e+11 4.95690538e+04 1.09851326e+11]|65825.0001
54896|[1.79222969e+06 1.25520289e+02 4.32170791e+05]|[1.09680910e+11 4.93214809e+04 1.09696812e+11]|66177.0001
55188|[1.79335651e+06 1.25268846e+02 4.31044219e+05]|[1.09477577e+11 4.90743134e+04 1.09493280e+11]|66529.0001
55480|[1.79460152e+06 1.24975057e+02 4.29799501e+05]|[1.09316821e+11 4.88343335e+04 1.09332311e+11]|66881.0001
55772|[1.79568728e+06 1.24703877e+02 4.28714011e+05]|[1.09107092e+11 4.85943473e+04 1.09122386e+11]|67233.0001
56064|[1.79681773e+06 1.24444245e+02 4.27583827e+05]|[1.08919671e+11 4.83555336e+04 1.08934767e+11]|67585.0001
56356|[1.79775023e+06 1.24224258e+02 4.26651538e+05]|[1.08706675e+11 4.81185188e+04 1.08721594e+11]|67937.0001
56648|[1.79872085e+06 1.24014086e+02 4.25681136e+05]|[1.08497173e+11 4.78824710e+04 1.08511926e+11]|68289.0001
56940|[1.79973997e+06 1.23788373e+02 4.24662236e+05]|[1.08314626e+11 4.76497382e+04 1.08329201e+11]|68641.0001
57232|[1.80082148e+06 1.23522655e+02 4.23580995e+05]|[1.08118357e+11 4.74222137e+04 1.08132739e+11]|68993.0001
57524|[1.80186615e+06 1.23283270e+02 4.22536562e+05]|[1.07918925e+11 4.71951168e+04 1.07933128e+11]|69345.0001
57816|[1.80266875e+06 1.23055364e+02 4.21734189e+05]|[1.07664058e+11 4.69694308e+04 1.07678099e+11]|69697.0001
58108|[1.80326801e+06 1.22833250e+02 4.21135150e+05]|[1.07415448e+11 4.67457961e+04 1.07429342e+11]|70049.0001
58400|[1.80429697e+06 1.22598208e+02 4.20106432e+05]|[1.07248255e+11 4.65255199e+04 1.07261982e+11]|70401.0001
58692|[1.80515165e+06 1.22360448e+02 4.19251990e+05]|[1.07023928e+11 4.63077997e+04 1.07037513e+11]|70753.0001
58984|[1.80599440e+06 1.22143663e+02 4.18409453e+05]|[1.06809788e+11 4.60891934e+04 1.06823228e+11]|71105.0001
59276|[1.80694584e+06 1.21896928e+02 4.17458264e+05]|[1.06635210e+11 4.58762764e+04 1.06648478e+11]|71457.0001
59568|[1.80760889e+06 1.21706818e+02 4.16795398e+05]|[1.06395021e+11 4.56608043e+04 1.06408153e+11]|71809.0001
59860|[1.80821222e+06 1.21545724e+02 4.16192226e+05]|[1.06170580e+11 4.54464011e+04 1.06183579e+11]|72161.0001
